Vertices, Edges, Average Degree, Number of Threads, Tarjan Vishkin, Tarjan Vishkin with Union Find, Tarjan Vishkin Parallel, Tarjan Vishkin Parallel with Union Find, Graph Name
50000,300000,12,1,0.943342,0.903134,0.973916,0.934057
50000,300000,12,2,0.955942,0.914572,0.945634,0.879229
50000,300000,12,4,0.940126,0.894174,0.874229,0.789489
50000,300000,12,8,0.923052,0.878654,0.804694,0.749109
50000,300000,12,12,0.913274,0.867583,0.783857,0.740633
50000,300000,12,16,0.866484,0.820607,0.754837,0.728013
50000,300000,12,24,0.822454,0.788971,0.785567,0.768706
50000,300000,12,32,0.834944,0.79203,0.852787,0.857618
50000,300000,12,48,0.895714,0.851404,1.09331,1.12315
