Vertices, Edges, Average Degree, Number of Threads, Tarjan Vishkin, Tarjan Vishkin with Union Find, Tarjan Vishkin Parallel, Tarjan Vishkin Parallel with Union Find, Graph Name
50000,50000,2,1,0.192138,0.193874,0.157928,0.158998
50000,50000,2,2,0.19351,0.195796,0.151626,0.152468
50000,50000,2,4,0.194154,0.196162,0.138744,0.135498
50000,50000,2,8,0.198663,0.200695,0.125572,0.122303
50000,50000,2,12,0.203088,0.204945,0.120603,0.118442
50000,50000,2,16,0.201773,0.205989,0.120255,0.118634
50000,50000,2,24,0.207655,0.210984,0.125344,0.124202
50000,50000,2,32,0.207996,0.210788,0.132124,0.13022
50000,50000,2,48,0.213475,0.216466,0.201871,0.185949
